shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
110N0004,-16.840424,145.693267,410050
110N0004,-16.840432,145.693260,410051
110N0004,-16.841012,145.693389,410052
110N0004,-16.841152,145.693470,410053
110N0004,-16.841504,145.693687,410054
110N0004,-16.842098,145.694267,410055
110N0004,-16.842954,145.695054,410056
110N0004,-16.843330,145.695338,410057
110N0004,-16.844066,145.695714,410058
110N0004,-16.844419,145.695869,410059
110N0004,-16.844975,145.696114,410060
110N0004,-16.845654,145.696446,410061
110N0004,-16.846018,145.696662,410062
110N0004,-16.846407,145.696930,410063
110N0004,-16.846861,145.697290,410064
110N0004,-16.846978,145.697415,410065
110N0004,-16.847171,145.697673,410066
110N0004,-16.847180,145.697685,410067
110N0004,-16.847501,145.698082,410068
110N0004,-16.847773,145.698519,410069
110N0004,-16.847940,145.698854,410070
110N0004,-16.848104,145.699240,410071
110N0004,-16.848273,145.699681,410072
110N0004,-16.848376,145.700168,410073
110N0004,-16.848475,145.701131,410074
110N0004,-16.848542,145.701403,410075
110N0004,-16.848632,145.701672,410076
110N0004,-16.848636,145.701784,410077
110N0004,-16.848617,145.701953,410078
110N0004,-16.848601,145.701968,410079
110N0004,-16.848556,145.702030,410080
110N0004,-16.848527,145.702100,410081
110N0004,-16.848513,145.702175,410082
110N0004,-16.848513,145.702248,410083
110N0004,-16.848518,145.702276,410084
110N0004,-16.848527,145.702323,410085
110N0004,-16.848556,145.702393,410086
110N0004,-16.848601,145.702455,410087
110N0004,-16.848653,145.702505,410088
110N0004,-16.848716,145.702544,410089
110N0004,-16.848785,145.702566,410090
110N0004,-16.848789,145.702566,410091
110N0004,-16.848978,145.702958,410092
110N0004,-16.849275,145.703518,410093
110N0004,-16.849856,145.704447,410094
110N0004,-16.850145,145.705086,410095
110N0004,-16.850266,145.705575,410096
110N0004,-16.850348,145.705877,410097
110N0004,-16.850443,145.706555,410098
110N0004,-16.850443,145.707156,410099
110N0004,-16.850341,145.707870,410100
110N0004,-16.849743,145.710586,410101
110N0004,-16.849643,145.711571,410102
110N0004,-16.849626,145.712065,410103
110N0004,-16.849645,145.712511,410104
110N0004,-16.849786,145.713522,410105
110N0004,-16.849966,145.714252,410106
110N0004,-16.850208,145.714891,410107
110N0004,-16.850522,145.715495,410108
110N0004,-16.851637,145.717269,410109
110N0004,-16.852303,145.718380,410110
110N0004,-16.853048,145.719624,410111
110N0004,-16.856188,145.725620,410112
110N0004,-16.856776,145.726816,410113
110N0004,-16.857024,145.727182,410114
110N0004,-16.857409,145.727556,410115
110N0004,-16.857391,145.727601,410116
110N0004,-16.857376,145.727680,410117
110N0004,-16.857376,145.727759,410118
110N0004,-16.857391,145.727838,410119
110N0004,-16.857422,145.727911,410120
110N0004,-16.857468,145.727977,410121
110N0004,-16.857484,145.727991,410122
110N0004,-16.857525,145.728030,410123
110N0004,-16.857592,145.728070,410124
110N0004,-16.857666,145.728095,410125
110N0004,-16.857742,145.728103,410126
110N0004,-16.857817,145.728095,410127
110N0004,-16.857892,145.728070,410128
110N0004,-16.857959,145.728030,410129
110N0004,-16.857970,145.728019,410130
110N0004,-16.858799,145.728327,410131
110N0004,-16.862034,145.730287,410132
110N0004,-16.862894,145.730855,410133
110N0004,-16.863215,145.731141,410134
110N0004,-16.863382,145.731443,410135
110N0004,-16.863397,145.731524,410136
110N0004,-16.863430,145.731600,410137
110N0004,-16.863478,145.731667,410138
110N0004,-16.863535,145.731721,410139
110N0004,-16.863607,145.731765,410140
110N0004,-16.863680,145.731789,410141
110N0004,-16.863759,145.731797,410142
110N0004,-16.863837,145.731789,410143
110N0004,-16.863913,145.731763,410144
110N0004,-16.864552,145.732009,410145
110N0004,-16.865123,145.732463,410146
110N0004,-16.868170,145.735540,410147
110N0004,-16.869387,145.736786,410148
110N0004,-16.869600,145.737003,410149
110N0004,-16.871895,145.739451,410150
110N0004,-16.872806,145.740386,410151
110N0004,-16.873127,145.740719,410152
110N0004,-16.873127,145.740719,420001
110N0004,-16.875300,145.742972,420002
110N0004,-16.875625,145.743273,420003
110N0004,-16.876058,145.743636,420004
110N0004,-16.876679,145.744031,420005
110N0004,-16.877208,145.744281,420006
110N0004,-16.878663,145.744804,420007
110N0004,-16.879385,145.745099,420008
110N0004,-16.882990,145.746400,420009
110N0004,-16.883497,145.746601,420010
110N0004,-16.883633,145.746675,420011
110N0004,-16.884451,145.747264,420012
110N0004,-16.886327,145.749636,420013
110N0004,-16.886791,145.750173,420014
110N0004,-16.887130,145.750468,420015
110N0004,-16.887766,145.750907,420016
110N0004,-16.888346,145.751198,420017
110N0004,-16.889083,145.751503,420018
110N0004,-16.891475,145.752356,420019
110N0004,-16.892281,145.752710,420020
110N0004,-16.893170,145.753195,420021
110N0004,-16.893445,145.753345,420022
110N0004,-16.894624,145.754013,420023
110N0004,-16.895301,145.754397,420024
110N0004,-16.896604,145.755071,420025
110N0004,-16.897099,145.755234,420026
110N0004,-16.897215,145.755264,420027
110N0004,-16.897941,145.755438,420028
110N0004,-16.898961,145.755685,420029
110N0004,-16.899161,145.755715,420030
110N0004,-16.899683,145.755872,420031
110N0004,-16.900091,145.756050,420032
110N0004,-16.900091,145.756050,430001
110N0004,-16.900737,145.756333,430002
110N0004,-16.902027,145.756934,430003
110N0004,-16.902027,145.756934,440001
110N0004,-16.902641,145.757221,440002
110N0004,-16.902662,145.757231,440003
110N0004,-16.903536,145.757898,440004
110N0004,-16.903536,145.757898,450001
110N0004,-16.904463,145.758606,450002
110N0004,-16.906162,145.759616,450003
110N0004,-16.906162,145.759616,460001
110N0004,-16.906521,145.759830,460002
110N0004,-16.907228,145.760274,460003
110N0004,-16.908349,145.761079,460004
110N0004,-16.908581,145.761250,460005
110N0004,-16.908581,145.761250,470001
110N0004,-16.909303,145.761782,470002
110N0004,-16.910127,145.762390,470003
110N0004,-16.910336,145.762544,470004
110N0004,-16.910336,145.762544,480001
110N0004,-16.911735,145.763575,480002
110N0004,-16.911904,145.763699,480003
110N0004,-16.912138,145.763899,480004
110N0004,-16.912510,145.764179,480005
110N0004,-16.912510,145.764179,490001
110N0004,-16.912909,145.764479,490002
110N0004,-16.913514,145.765160,490003
110N0004,-16.912688,145.766200,490004
110N0004,-16.911957,145.767121,490005
110N0004,-16.912674,145.767742,490006
110N0004,-16.912674,145.767742,500001
110N0004,-16.913637,145.768577,500002
110N0004,-16.914000,145.768891,500003
110N0004,-16.915228,145.769935,500004
110N0004,-16.915212,145.769961,500005
110N0004,-16.915201,145.769994,500006
110N0004,-16.915199,145.770012,500007
110N0004,-16.915200,145.770046,500008
110N0004,-16.915210,145.770080,500009
110N0004,-16.915228,145.770109,500010
110N0004,-16.915246,145.770129,500011
110N0004,-16.915258,145.770139,500012
110N0004,-16.915273,145.770148,500013
110N0004,-16.915304,145.770159,500014
110N0004,-16.915321,145.770162,500015
110N0004,-16.915354,145.770161,500016
110N0004,-16.915371,145.770157,500017
110N0004,-16.915387,145.770151,500018
110N0004,-16.915416,145.770134,500019
110N0004,-16.915438,145.770112,500020
110N0004,-16.915854,145.770464,500021
110N0004,-16.915854,145.770464,510001
110N0004,-16.917024,145.771457,510002
110N0004,-16.918608,145.772775,510003
110N0004,-16.918591,145.772799,510004
110N0004,-16.918574,145.772837,510005
110N0004,-16.918567,145.772877,510006
110N0004,-16.918567,145.772919,510007
110N0004,-16.918577,145.772964,510008
110N0004,-16.918591,145.772997,510009
110N0004,-16.918614,145.773030,510010
110N0004,-16.918644,145.773058,510011
110N0004,-16.918678,145.773079,510012
110N0004,-16.918721,145.773093,510013
110N0004,-16.918755,145.773096,510014
110N0004,-16.918794,145.773092,510015
110N0004,-16.918832,145.773079,510016
110N0004,-16.918866,145.773058,510017
110N0004,-16.918896,145.773030,510018
110N0004,-16.918899,145.773025,510019
110N0004,-16.920400,145.774344,510020
110N0004,-16.920781,145.774670,510021
110N0004,-16.920781,145.774670,520001
110N0004,-16.921712,145.775464,520002
110N0004,-16.922087,145.775784,520003
110N0004,-16.922370,145.776024,520004
110N0004,-16.923787,145.777223,520005
110N0004,-16.924569,145.776196,520006
110N0004,-16.924843,145.775865,520007
110N0004,-16.924843,145.775865,530001
110N0004,-16.925412,145.775177,530002
110N0004,-16.925444,145.775134,530003
110N0004,-16.926226,145.774178,530004
110N0004,-16.927183,145.772929,530005
110N0004,-16.925208,145.771189,530006
110N0006,-16.926689,145.773574,10001
110N0006,-16.926226,145.774178,10002
110N0006,-16.925444,145.775134,10003
110N0006,-16.925412,145.775177,10004
110N0006,-16.924899,145.775797,10005
110N0006,-16.924899,145.775797,20001
110N0006,-16.924569,145.776196,20002
110N0006,-16.923787,145.777223,20003
110N0006,-16.922370,145.776024,20004
110N0006,-16.922087,145.775784,20005
110N0006,-16.921712,145.775464,20006
110N0006,-16.920573,145.774492,20007
110N0006,-16.920573,145.774492,30001
110N0006,-16.920400,145.774344,30002
110N0006,-16.918899,145.773025,30003
110N0006,-16.918919,145.772997,30004
110N0006,-16.918935,145.772959,30005
110N0006,-16.918943,145.772919,30006
110N0006,-16.918943,145.772877,30007
110N0006,-16.918935,145.772837,30008
110N0006,-16.918925,145.772814,30009
110N0006,-16.918919,145.772799,30010
110N0006,-16.918896,145.772766,30011
110N0006,-16.918866,145.772738,30012
110N0006,-16.918832,145.772717,30013
110N0006,-16.918794,145.772704,30014
110N0006,-16.918780,145.772703,30015
110N0006,-16.918755,145.772700,30016
110N0006,-16.918716,145.772704,30017
110N0006,-16.918678,145.772717,30018
110N0006,-16.918644,145.772738,30019
110N0006,-16.918614,145.772766,30020
110N0006,-16.918608,145.772775,30021
110N0006,-16.917024,145.771457,30022
110N0006,-16.916565,145.771067,30023
110N0006,-16.916565,145.771067,40001
110N0006,-16.915438,145.770112,40002
110N0006,-16.915457,145.770080,40003
110N0006,-16.915463,145.770063,40004
110N0006,-16.915467,145.770046,40005
110N0006,-16.915468,145.770012,40006
110N0006,-16.915466,145.769994,40007
110N0006,-16.915455,145.769961,40008
110N0006,-16.915437,145.769932,40009
110N0006,-16.915417,145.769913,40010
110N0006,-16.915405,145.769904,40011
110N0006,-16.915374,145.769889,40012
110N0006,-16.915359,145.769885,40013
110N0006,-16.915325,145.769883,40014
110N0006,-16.915308,145.769885,40015
110N0006,-16.915292,145.769889,40016
110N0006,-16.915262,145.769904,40017
110N0006,-16.915248,145.769914,40018
110N0006,-16.915228,145.769935,40019
110N0006,-16.914000,145.768891,40020
110N0006,-16.913637,145.768577,40021
110N0006,-16.912477,145.767572,40022
110N0006,-16.912477,145.767572,50001
110N0006,-16.911957,145.767121,50002
110N0006,-16.912688,145.766200,50003
110N0006,-16.913514,145.765160,50004
110N0006,-16.913687,145.764942,50005
110N0006,-16.913297,145.764502,50006
110N0006,-16.913297,145.764502,60001
110N0006,-16.913084,145.764262,60002
110N0006,-16.912302,145.763674,60003
110N0006,-16.912064,145.763473,60004
110N0006,-16.910284,145.762160,60005
110N0006,-16.909816,145.761815,60006
110N0006,-16.909816,145.761815,70001
110N0006,-16.909454,145.761548,70002
110N0006,-16.908504,145.760848,70003
110N0006,-16.907592,145.760193,70004
110N0006,-16.907592,145.760193,80001
110N0006,-16.907377,145.760039,80002
110N0006,-16.906679,145.759600,80003
110N0006,-16.905438,145.758861,80004
110N0006,-16.905438,145.758861,90001
110N0006,-16.904620,145.758375,90002
110N0006,-16.903733,145.757700,90003
110N0006,-16.903733,145.757700,100001
110N0006,-16.902814,145.757000,100002
110N0006,-16.902791,145.756982,100003
110N0006,-16.902080,145.756651,100004
110N0006,-16.902080,145.756651,110001
110N0006,-16.900822,145.756064,110002
110N0006,-16.900136,145.755764,110003
110N0006,-16.900136,145.755764,120001
110N0006,-16.899780,145.755609,120002
110N0006,-16.899227,145.755441,120003
110N0006,-16.899019,145.755409,120004
110N0006,-16.897995,145.755162,120005
110N0006,-16.897215,145.754959,120006
110N0006,-16.896715,145.754814,120007
110N0006,-16.895427,145.754148,120008
110N0006,-16.894744,145.753761,120009
110N0006,-16.893586,145.753104,120010
110N0006,-16.893268,145.752930,120011
110N0006,-16.892371,145.752444,120012
110N0006,-16.891575,145.752094,120013
110N0006,-16.889180,145.751240,120014
110N0006,-16.888458,145.750942,120015
110N0006,-16.887906,145.750666,120016
110N0006,-16.887296,145.750247,120017
110N0006,-16.886985,145.749976,120018
110N0006,-16.886540,145.749462,120019
110N0006,-16.884647,145.747068,120020
110N0006,-16.883766,145.746430,120021
110N0006,-16.883713,145.746404,120022
110N0006,-16.883613,145.746347,120023
110N0006,-16.883084,145.746135,120024
110N0006,-16.879481,145.744836,120025
110N0006,-16.878759,145.744541,120026
110N0006,-16.878545,145.744464,120027
110N0006,-16.877314,145.744022,120028
110N0006,-16.876812,145.743785,120029
110N0006,-16.876219,145.743410,120030
110N0006,-16.875801,145.743059,120031
110N0006,-16.875487,145.742769,120032
110N0006,-16.873012,145.740202,120033
110N0006,-16.872699,145.739877,120034
110N0006,-16.872699,145.739877,130001
110N0006,-16.872087,145.739245,130002
110N0006,-16.869841,145.736855,130003
110N0006,-16.869677,145.736687,130004
110N0006,-16.868393,145.735374,130005
110N0006,-16.865305,145.732255,130006
110N0006,-16.864688,145.731764,130007
110N0006,-16.864359,145.731603,130008
110N0006,-16.864135,145.731394,130009
110N0006,-16.864135,145.731361,130010
110N0006,-16.864120,145.731280,130011
110N0006,-16.864087,145.731205,130012
110N0006,-16.864039,145.731137,130013
110N0006,-16.863982,145.731083,130014
110N0006,-16.863913,145.731041,130015
110N0006,-16.863837,145.731016,130016
110N0006,-16.863770,145.731008,130017
110N0006,-16.863063,145.730635,130018
110N0006,-16.862408,145.730201,130019
110N0006,-16.862176,145.730047,130020
110N0006,-16.858925,145.728077,130021
110N0006,-16.858542,145.728008,130022
110N0006,-16.858367,145.727940,130023
110N0006,-16.858104,145.727660,130024
110N0006,-16.858093,145.727601,130025
110N0006,-16.858062,145.727528,130026
110N0006,-16.858015,145.727462,130027
110N0006,-16.857959,145.727409,130028
110N0006,-16.857892,145.727369,130029
110N0006,-16.857818,145.727344,130030
110N0006,-16.857742,145.727336,130031
110N0006,-16.857716,145.727339,130032
110N0006,-16.857495,145.727207,130033
110N0006,-16.857250,145.727033,130034
110N0006,-16.857009,145.726673,130035
110N0006,-16.856428,145.725490,130036
110N0006,-16.853282,145.719485,130037
110N0006,-16.852538,145.718357,130038
110N0006,-16.851802,145.717240,130039
110N0006,-16.851750,145.717151,130040
110N0006,-16.850748,145.715429,130041
110N0006,-16.850445,145.714860,130042
110N0006,-16.850165,145.714142,130043
110N0006,-16.849978,145.713493,130044
110N0006,-16.849881,145.712973,130045
110N0006,-16.849824,145.712462,130046
110N0006,-16.849810,145.712019,130047
110N0006,-16.849832,145.711635,130048
110N0006,-16.849962,145.710667,130049
110N0006,-16.850605,145.707928,130050
110N0006,-16.850711,145.707187,130051
110N0006,-16.850713,145.706546,130052
110N0006,-16.850625,145.705916,130053
110N0006,-16.850613,145.705827,130054
110N0006,-16.850525,145.705495,130055
110N0006,-16.850330,145.704916,130056
110N0006,-16.850036,145.704340,130057
110N0006,-16.849640,145.703691,130058
110N0006,-16.849170,145.702854,130059
110N0006,-16.849116,145.702449,130060
110N0006,-16.849158,145.702393,130061
110N0006,-16.849187,145.702323,130062
110N0006,-16.849201,145.702248,130063
110N0006,-16.849201,145.702175,130064
110N0006,-16.849187,145.702100,130065
110N0006,-16.849158,145.702030,130066
110N0006,-16.849113,145.701968,130067
110N0006,-16.849061,145.701918,130068
110N0006,-16.848998,145.701879,130069
110N0006,-16.848952,145.701864,130070
110N0006,-16.848757,145.701433,130071
110N0006,-16.848684,145.701134,130072
110N0006,-16.848559,145.700146,130073
110N0006,-16.848460,145.699656,130074
110N0006,-16.848312,145.699188,130075
110N0006,-16.848141,145.698778,130076
110N0006,-16.847943,145.698413,130077
110N0006,-16.847627,145.697941,130078
110N0006,-16.847121,145.697307,130079
110N0006,-16.847012,145.697188,130080
110N0006,-16.846565,145.696839,130081
110N0006,-16.845822,145.696293,130082
110N0006,-16.845548,145.696162,130083
110N0006,-16.845049,145.695941,130084
110N0006,-16.844502,145.695698,130085
110N0006,-16.844280,145.695599,130086
110N0006,-16.843795,145.695356,130087
110N0006,-16.843451,145.695144,130088
110N0006,-16.843145,145.694916,130089
110N0006,-16.842295,145.694189,130090
110N0006,-16.841679,145.693556,130091
110N0006,-16.840912,145.693123,130092
110N0006,-16.840599,145.692882,130093
110N0006,-16.840599,145.692855,130094
110N0006,-16.840581,145.692763,130095
110N0006,-16.840544,145.692676,130096
110N0006,-16.840491,145.692600,130097
110N0006,-16.840424,145.692537,130098
110N0006,-16.840346,145.692490,130099
110N0006,-16.840260,145.692461,130100
110N0006,-16.840170,145.692451,130101
110N0006,-16.840122,145.692456,130102
110N0006,-16.840080,145.692461,130103
110N0006,-16.839994,145.692490,130104
110N0006,-16.839916,145.692537,130105
110N0006,-16.839902,145.692551,130106
110N0006,-16.839849,145.692600,130107
110N0006,-16.839796,145.692676,130108
110N0006,-16.839770,145.692738,130109
110N0006,-16.839519,145.692824,130110
110N0006,-16.838882,145.692923,130111
110N0006,-16.838398,145.692953,130112
110N0006,-16.838398,145.692953,140001
110N0006,-16.838245,145.692963,140002
110N0006,-16.836256,145.693091,140003
